Tabla generada el 11/1/2024 a las 0:44:46

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	451.29	|	388.79	|	62.50	|	5000.00	|	14/02/2024
2	|	451.29	|	393.65	|	57.64	|	4611.21	|	14/03/2024
3	|	451.29	|	398.57	|	52.72	|	4217.56	|	15/04/2024
4	|	451.29	|	403.55	|	47.74	|	3818.98	|	15/05/2024
5	|	451.29	|	408.60	|	42.69	|	3415.43	|	17/06/2024
6	|	451.29	|	413.71	|	37.59	|	3006.83	|	17/07/2024
7	|	451.29	|	418.88	|	32.41	|	2593.13	|	19/08/2024
8	|	451.29	|	424.11	|	27.18	|	2174.25	|	19/09/2024
9	|	451.29	|	429.41	|	21.88	|	1750.13	|	21/10/2024
10	|	451.29	|	434.78	|	16.51	|	1320.72	|	21/11/2024
11	|	451.29	|	440.22	|	11.07	|	885.94	|	23/12/2024
12	|	451.29	|	445.72	|	5.57	|	445.72	|	23/01/2025
