Tabla generada el 31/1/2024 a las 22:33:39

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	6598.48	|	5083.33	|	1515.15	|	121212.00	|	04/03/2024
2	|	6598.48	|	5146.87	|	1451.61	|	116128.67	|	04/04/2024
3	|	6598.48	|	5211.20	|	1387.27	|	110981.81	|	06/05/2024
4	|	6598.48	|	5276.34	|	1322.13	|	105770.60	|	06/06/2024
5	|	6598.48	|	5342.30	|	1256.18	|	100494.26	|	08/07/2024
6	|	6598.48	|	5409.08	|	1189.40	|	95151.96	|	08/08/2024
7	|	6598.48	|	5476.69	|	1121.79	|	89742.88	|	09/09/2024
8	|	6598.48	|	5545.15	|	1053.33	|	84266.19	|	10/10/2024
9	|	6598.48	|	5614.46	|	984.01	|	78721.04	|	11/11/2024
10	|	6598.48	|	5684.64	|	913.83	|	73106.58	|	11/12/2024
11	|	6598.48	|	5755.70	|	842.77	|	67421.94	|	13/01/2025
12	|	6598.48	|	5827.65	|	770.83	|	61666.23	|	14/02/2025
13	|	6598.48	|	5900.49	|	697.98	|	55838.58	|	14/03/2025
14	|	6598.48	|	5974.25	|	624.23	|	49938.09	|	14/04/2025
15	|	6598.48	|	6048.93	|	549.55	|	43963.84	|	14/05/2025
16	|	6598.48	|	6124.54	|	473.94	|	37914.91	|	16/06/2025
17	|	6598.48	|	6201.10	|	397.38	|	31790.37	|	16/07/2025
18	|	6598.48	|	6278.61	|	319.87	|	25589.27	|	18/08/2025
19	|	6598.48	|	6357.09	|	241.38	|	19310.66	|	18/09/2025
20	|	6598.48	|	6436.56	|	161.92	|	12953.57	|	20/10/2025
21	|	6598.48	|	6517.01	|	81.46	|	6517.01	|	20/11/2025
