Tabla generada el 1/2/2024 a las 0:13:22

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	115.52	|	88.99	|	26.53	|	2122.00	|	01/03/2024
2	|	115.52	|	90.10	|	25.41	|	2033.01	|	01/04/2024
3	|	115.52	|	91.23	|	24.29	|	1942.90	|	02/05/2024
4	|	115.52	|	92.37	|	23.15	|	1851.67	|	03/06/2024
5	|	115.52	|	93.53	|	21.99	|	1759.30	|	03/07/2024
6	|	115.52	|	94.69	|	20.82	|	1665.78	|	05/08/2024
7	|	115.52	|	95.88	|	19.64	|	1571.09	|	05/09/2024
8	|	115.52	|	97.08	|	18.44	|	1475.21	|	07/10/2024
9	|	115.52	|	98.29	|	17.23	|	1378.13	|	07/11/2024
10	|	115.52	|	99.52	|	16.00	|	1279.84	|	09/12/2024
11	|	115.52	|	100.76	|	14.75	|	1180.32	|	09/01/2025
12	|	115.52	|	102.02	|	13.49	|	1079.56	|	10/02/2025
13	|	115.52	|	103.30	|	12.22	|	977.54	|	10/03/2025
14	|	115.52	|	104.59	|	10.93	|	874.24	|	10/04/2025
15	|	115.52	|	105.90	|	9.62	|	769.65	|	12/05/2025
16	|	115.52	|	107.22	|	8.30	|	663.76	|	12/06/2025
17	|	115.52	|	108.56	|	6.96	|	556.54	|	14/07/2025
18	|	115.52	|	109.92	|	5.60	|	447.98	|	14/08/2025
19	|	115.52	|	111.29	|	4.23	|	338.06	|	15/09/2025
20	|	115.52	|	112.68	|	2.83	|	226.77	|	15/10/2025
21	|	115.52	|	114.09	|	1.43	|	114.09	|	17/11/2025
