Tabla generada el 2/1/2024 a las 15:36:5

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	902.58	|	777.58	|	125.00	|	10000.00	|	02/02/2024
2	|	902.58	|	787.30	|	115.28	|	9222.42	|	04/03/2024
3	|	902.58	|	797.14	|	105.44	|	8435.11	|	04/04/2024
4	|	902.58	|	807.11	|	95.47	|	7637.97	|	06/05/2024
5	|	902.58	|	817.20	|	85.39	|	6830.86	|	06/06/2024
6	|	902.58	|	827.41	|	75.17	|	6013.66	|	08/07/2024
7	|	902.58	|	837.75	|	64.83	|	5186.25	|	08/08/2024
8	|	902.58	|	848.23	|	54.36	|	4348.50	|	09/09/2024
9	|	902.58	|	858.83	|	43.75	|	3500.27	|	10/10/2024
10	|	902.58	|	869.57	|	33.02	|	2641.44	|	11/11/2024
11	|	902.58	|	880.43	|	22.15	|	1771.87	|	11/12/2024
12	|	902.58	|	891.44	|	11.14	|	891.44	|	13/01/2025
