Tabla generada el 18/12/2023 a las 6:3:56

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	90.26	|	77.76	|	12.50	|	1000.00	|	18/01/2024
2	|	90.26	|	78.73	|	11.53	|	922.24	|	19/02/2024
3	|	90.26	|	79.71	|	10.54	|	843.51	|	19/03/2024
4	|	90.26	|	80.71	|	9.55	|	763.80	|	19/04/2024
5	|	90.26	|	81.72	|	8.54	|	683.09	|	20/05/2024
6	|	90.26	|	82.74	|	7.52	|	601.37	|	20/06/2024
7	|	90.26	|	83.78	|	6.48	|	518.63	|	22/07/2024
8	|	90.26	|	84.82	|	5.44	|	434.85	|	22/08/2024
9	|	90.26	|	85.88	|	4.38	|	350.03	|	23/09/2024
10	|	90.26	|	86.96	|	3.30	|	264.14	|	23/10/2024
11	|	90.26	|	88.04	|	2.21	|	177.19	|	25/11/2024
12	|	90.26	|	89.14	|	1.11	|	89.14	|	26/12/2024
