Tabla generada el 18/12/2023 a las 5:12:38

N    VALOR CUOTA   CAPITAL     INTERES      SALDO      FECHA
1	|	101.67	|	86.51	|	15.16	|	1213.00	|	18/01/2024
2	|	101.67	|	87.59	|	14.08	|	1126.49	|	19/02/2024
3	|	101.67	|	88.69	|	12.99	|	1038.89	|	19/03/2024
4	|	101.67	|	89.80	|	11.88	|	950.21	|	19/04/2024
5	|	101.67	|	90.92	|	10.76	|	860.41	|	20/05/2024
6	|	101.67	|	92.06	|	9.62	|	769.49	|	20/06/2024
7	|	101.67	|	93.21	|	8.47	|	677.43	|	22/07/2024
8	|	101.67	|	94.37	|	7.30	|	584.22	|	22/08/2024
9	|	101.67	|	95.55	|	6.12	|	489.85	|	23/09/2024
10	|	101.67	|	96.75	|	4.93	|	394.30	|	23/10/2024
11	|	101.67	|	97.96	|	3.72	|	297.55	|	25/11/2024
12	|	101.67	|	99.18	|	2.49	|	199.60	|	26/12/2024
13	|	101.67	|	100.42	|	1.26	|	100.42	|	27/01/2025
